"id","uuid","org_uuid","machine","observed_at","forwarded_at","user","application","field","coord_x","coord_y","action","value","clipboard","monetary_amount","keystrokes","created_at","updated_at","screenshot_uuid","dom_uuid","source","cycle_id"
64,"7d550982-da12-11e7-aaff-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:17:40.507","2017-12-05 23:17:40","Administrator","chrome","phone_work",,,"inputText","872.107.5862 x1453",,,"872.107.5862 x1453","2017-12-05 23:18:39.746847","2017-12-05 23:18:39.746847","82330cb4-da12-11e7-9814-0aae563a0914","82a925f0-da12-11e7-89f6-0aae563a0914","web",
65,"7dbfb192-da12-11e7-8a41-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:17:41.206","2017-12-05 23:17:41","Administrator","chrome","Leads0emailAddress0",,,"inputText","mafalda.franecki@kuvaliswillms.com",,,"mafalda.franecki@kuvaliswillms.com","2017-12-05 23:18:40.183049","2017-12-05 23:18:40.183049","82330cb4-da12-11e7-9814-0aae563a0914","82a925f0-da12-11e7-89f6-0aae563a0914","web",
67,"7e584780-da12-11e7-9424-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:17:42.206","2017-12-05 23:17:42","Administrator","chrome","primary_address_city",,,"inputText","Tomasstad",,,"Tomasstad","2017-12-05 23:18:40.97526","2017-12-05 23:18:40.97526","82330cb4-da12-11e7-9814-0aae563a0914","82a925f0-da12-11e7-89f6-0aae563a0914","web",
68,"7ea4e0ca-da12-11e7-a73c-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:17:42.707","2017-12-05 23:17:42","Administrator","chrome","primary_address_state",,,"inputText","Virginia",,,"Virginia","2017-12-05 23:18:41.328497","2017-12-05 23:18:41.328497","82330cb4-da12-11e7-9814-0aae563a0914","82a925f0-da12-11e7-89f6-0aae563a0914","web",
45,"69fcb998-da12-11e7-91df-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:17:08.051","2017-12-05 23:17:08","Administrator","chrome","opportunity_amount",,,"inputText","$29.11",,"29.11","$29.11","2017-12-05 23:18:31.835479","2017-12-05 23:18:51.582078","6e241812-da12-11e7-81ac-0aae563a0914","6e9db3c2-da12-11e7-9874-0aae563a0914","web",
58,"77048bda-da12-11e7-be29-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:17:29.912","2017-12-05 23:17:29","Administrator","chrome","opportunity_amount",,,"inputText","$68.45",,"68.45","$68.45","2017-12-05 23:18:36.900407","2017-12-05 23:18:52.613701","7b2c8610-da12-11e7-af7d-0aae563a0914","7ba5adae-da12-11e7-a186-0aae563a0914","web",
66,"7e0c4af0-da12-11e7-ac21-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:17:41.707","2017-12-05 23:17:41","Administrator","chrome","opportunity_amount",,,"inputText","$96.32",,"96.32","$96.32","2017-12-05 23:18:40.574779","2017-12-05 23:18:52.9548","82330cb4-da12-11e7-9814-0aae563a0914","82a925f0-da12-11e7-89f6-0aae563a0914","web",
385,"ffc82d30-0c11-4936-8f5c-ada799fd46c5","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:46:21.1107","2017-12-05 23:46:21","Administrator","Opportunities",,,,"KEY_PRESS","Active Window",,,"","2017-12-05 23:47:14.083608","2017-12-05 23:47:14.083608","84b86212-6c0c-4f97-8760-19ba8ffc753f","f49ce444-7413-4731-9c60-dc25290241dd","win",
69,"7ef0dd4c-da12-11e7-ab10-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:17:43.206","2017-12-05 23:17:43","Administrator","chrome","primary_address_postalcode",,,"inputText","73946-1867",,,"73946-1867","2017-12-05 23:18:41.762909","2017-12-05 23:18:41.762909","82330cb4-da12-11e7-9814-0aae563a0914","82a925f0-da12-11e7-89f6-0aae563a0914","web",
70,"83b7fbc8-da12-11e7-ab3e-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:17:51.221","2017-12-05 23:17:51","Administrator","chrome","first_name",,,"inputText","Neoma",,,"Neoma","2017-12-05 23:18:42.270394","2017-12-05 23:18:42.270394","89376fe8-da12-11e7-9470-0aae563a0914","89ad1450-da12-11e7-99f4-0aae563a0914","web",
71,"84046f76-da12-11e7-83db-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:17:51.722","2017-12-05 23:17:51","Administrator","chrome","last_name",,,"inputText","Dickinson",,,"Dickinson","2017-12-05 23:18:42.614136","2017-12-05 23:18:42.614136","89376fe8-da12-11e7-9470-0aae563a0914","89ad1450-da12-11e7-99f4-0aae563a0914","web",
72,"845fd540-da12-11e7-a8e7-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:17:52.322","2017-12-05 23:17:52","Administrator","chrome","phone_work",,,"inputText","820.850.0442",,,"820.850.0442","2017-12-05 23:18:42.97084","2017-12-05 23:18:42.97084","89376fe8-da12-11e7-9470-0aae563a0914","89ad1450-da12-11e7-99f4-0aae563a0914","web",
73,"84bb3b54-da12-11e7-b2a8-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:17:52.921","2017-12-05 23:17:52","Administrator","chrome","Leads0emailAddress0",,,"inputText","shanie_kuhic@rath.io",,,"shanie_kuhic@rath.io","2017-12-05 23:18:43.380567","2017-12-05 23:18:43.380567","89376fe8-da12-11e7-9470-0aae563a0914","89ad1450-da12-11e7-99f4-0aae563a0914","web",
75,"85636146-da12-11e7-975d-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:17:54.022","2017-12-05 23:17:54","Administrator","chrome","primary_address_city",,,"inputText","Lake Andyton",,,"Lake Andyton","2017-12-05 23:18:44.128962","2017-12-05 23:18:44.128962","89376fe8-da12-11e7-9470-0aae563a0914","89ad1450-da12-11e7-99f4-0aae563a0914","web",
76,"85af8576-da12-11e7-98be-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:17:54.521","2017-12-05 23:17:54","Administrator","chrome","primary_address_state",,,"inputText","Kentucky",,,"Kentucky","2017-12-05 23:18:44.459854","2017-12-05 23:18:44.459854","89376fe8-da12-11e7-9470-0aae563a0914","89ad1450-da12-11e7-99f4-0aae563a0914","web",
77,"85fbd012-da12-11e7-86d2-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:17:55.022","2017-12-05 23:17:55","Administrator","chrome","primary_address_postalcode",,,"inputText","75354-7968",,,"75354-7968","2017-12-05 23:18:44.811915","2017-12-05 23:18:44.811915","89376fe8-da12-11e7-9470-0aae563a0914","89ad1450-da12-11e7-99f4-0aae563a0914","web",
78,"8abc874c-da12-11e7-b98e-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:02.994","2017-12-05 23:18:02","Administrator","chrome","first_name",,,"inputText","River",,,"River","2017-12-05 23:18:45.276326","2017-12-05 23:18:45.276326","90367bb4-da12-11e7-b31b-0aae563a0914","90aff0d2-da12-11e7-9816-0aae563a0914","web",
79,"8b17c6a2-da12-11e7-a13a-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:03.593","2017-12-05 23:18:03","Administrator","chrome","last_name",,,"inputText","Huels",,,"Huels","2017-12-05 23:18:45.640863","2017-12-05 23:18:45.640863","90367bb4-da12-11e7-b31b-0aae563a0914","90aff0d2-da12-11e7-9816-0aae563a0914","web",
80,"8b64113e-da12-11e7-a6c0-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:04.093","2017-12-05 23:18:04","Administrator","chrome","phone_work",,,"inputText","805.338.6295",,,"805.338.6295","2017-12-05 23:18:46.016665","2017-12-05 23:18:46.016665","90367bb4-da12-11e7-b31b-0aae563a0914","90aff0d2-da12-11e7-9816-0aae563a0914","web",
81,"8bbf9ec8-da12-11e7-8222-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:04.693","2017-12-05 23:18:04","Administrator","chrome","Leads0emailAddress0",,,"inputText","cara@blick.io",,,"cara@blick.io","2017-12-05 23:18:46.396871","2017-12-05 23:18:46.396871","90367bb4-da12-11e7-b31b-0aae563a0914","90aff0d2-da12-11e7-9816-0aae563a0914","web",
83,"8c679d9a-da12-11e7-b624-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:05.794","2017-12-05 23:18:05","Administrator","chrome","primary_address_city",,,"inputText","Dietrichchester",,,"Dietrichchester","2017-12-05 23:18:47.148465","2017-12-05 23:18:47.148465","90367bb4-da12-11e7-b31b-0aae563a0914","90aff0d2-da12-11e7-9816-0aae563a0914","web",
84,"8cb3c186-da12-11e7-bde4-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:06.293","2017-12-05 23:18:06","Administrator","chrome","primary_address_state",,,"inputText","Delaware",,,"Delaware","2017-12-05 23:18:47.559642","2017-12-05 23:18:47.559642","90367bb4-da12-11e7-b31b-0aae563a0914","90aff0d2-da12-11e7-9816-0aae563a0914","web",
85,"8d003328-da12-11e7-a472-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:06.794","2017-12-05 23:18:06","Administrator","chrome","primary_address_postalcode",,,"inputText","49434",,,"49434","2017-12-05 23:18:48.047653","2017-12-05 23:18:48.047653","90367bb4-da12-11e7-b31b-0aae563a0914","90aff0d2-da12-11e7-9816-0aae563a0914","web",
53,"70f05482-da12-11e7-8f7a-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:17:19.714","2017-12-05 23:17:19","Administrator","chrome","opportunity_amount",,,"inputText","$36.01",,"36.01","$36.01","2017-12-05 23:18:34.703813","2017-12-05 23:18:52.281777","7430d586-da12-11e7-9ffd-0aae563a0914","74a6781c-da12-11e7-aa00-0aae563a0914","web",
74,"8516c88c-da12-11e7-bb76-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:17:53.521","2017-12-05 23:17:53","Administrator","chrome","opportunity_amount",,,"inputText","$18.85",,"18.85","$18.85","2017-12-05 23:18:43.805768","2017-12-05 23:18:53.317952","89376fe8-da12-11e7-9470-0aae563a0914","89ad1450-da12-11e7-99f4-0aae563a0914","web",
82,"8c0bc254-da12-11e7-8be6-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:05.193","2017-12-05 23:18:05","Administrator","chrome","opportunity_amount",,,"inputText","$93.48",,"93.48","$93.48","2017-12-05 23:18:46.727305","2017-12-05 23:18:53.788537","90367bb4-da12-11e7-b31b-0aae563a0914","90aff0d2-da12-11e7-9816-0aae563a0914","web",
86,"9069da1f-8a7d-4f05-824e-134f9bd54e30","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:23.9913","2017-12-05 23:18:23","Administrator","Google Chrome",,,,"MOUSE_CLICK","LEFT_MOUSE",,,"","2017-12-05 23:19:23.302693","2017-12-05 23:19:23.302693","4bf3a67d-730d-4ace-8fc5-17634abe6bc2","2471d2c5-1106-443e-8c40-0f247e47ee85","win",
87,"3f0bf929-c87d-418b-9eb3-5030751eb390","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:34.1222","2017-12-05 23:18:34","Administrator","Google Chrome",,,,"MOUSE_CLICK","LEFT_MOUSE",,,"","2017-12-05 23:19:23.692809","2017-12-05 23:19:23.692809","98a6fc85-da9b-4748-b2fe-edc65244f162","0814fb86-5053-4c0d-add8-1c19cb38ba2d","win",
88,"252ce26f-1bf4-4140-a755-cf13d7c06597","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:45.874","2017-12-05 23:18:45","Administrator","Google Chrome",,,,"MOUSE_CLICK","LEFT_MOUSE",,,"","2017-12-05 23:19:24.083376","2017-12-05 23:19:24.083376","bf5e15ba-7faa-444a-94ff-c8b970775b48","ab472ceb-ff49-41fa-82d4-8d525fbe5492","win",
89,"80988b9a-adf9-4b98-97cf-a82b4346f29c","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:57.6658","2017-12-05 23:18:57","Administrator","Google Chrome",,,,"MOUSE_CLICK","LEFT_MOUSE",,,"","2017-12-05 23:19:24.463628","2017-12-05 23:19:24.463628","130cbbee-1d5b-4291-b734-d7f5351f5c14","f6dc5ff2-0838-4f74-b869-de64dc85da52","win",
90,"44234179-f1bf-495b-8c74-92b5c461b682","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:19:07.7936","2017-12-05 23:19:07","Administrator","Google Chrome",,,,"MOUSE_CLICK","LEFT_MOUSE",,,"","2017-12-05 23:19:24.803259","2017-12-05 23:19:24.803259","449677ee-1cac-465a-87ff-61123eb433f3","f2ca7b4a-db7c-4656-9650-576bb4f2182b","win",
91,"91be5254-da12-11e7-b40d-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:14.752","2017-12-05 23:18:14","Administrator","chrome","first_name",,,"inputText","Guy",,,"Guy","2017-12-05 23:19:25.22088","2017-12-05 23:19:25.22088","973a1b74-da12-11e7-b43e-0aae563a0914","97b14740-da12-11e7-9506-0aae563a0914","web",
92,"920a9d98-da12-11e7-be8b-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:15.251","2017-12-05 23:18:15","Administrator","chrome","last_name",,,"inputText","Rolfson",,,"Rolfson","2017-12-05 23:19:25.564319","2017-12-05 23:19:25.564319","973a1b74-da12-11e7-b43e-0aae563a0914","97b14740-da12-11e7-9506-0aae563a0914","web",
93,"92662aae-da12-11e7-ad85-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:15.851","2017-12-05 23:18:15","Administrator","chrome","phone_work",,,"inputText","(815) 826-0714",,,"(815) 826-0714","2017-12-05 23:19:25.912638","2017-12-05 23:19:25.912638","973a1b74-da12-11e7-b43e-0aae563a0914","97b14740-da12-11e7-9506-0aae563a0914","web",
94,"92c1df0a-da12-11e7-94cb-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:16.452","2017-12-05 23:18:16","Administrator","chrome","Leads0emailAddress0",,,"inputText","marcelle@hartmannmertz.biz",,,"marcelle@hartmannmertz.biz","2017-12-05 23:19:26.249309","2017-12-05 23:19:26.249309","973a1b74-da12-11e7-b43e-0aae563a0914","97b14740-da12-11e7-9506-0aae563a0914","web",
96,"935a4dc6-da12-11e7-a832-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:17.452","2017-12-05 23:18:17","Administrator","chrome","primary_address_city",,,"inputText","New Mason",,,"New Mason","2017-12-05 23:19:26.995666","2017-12-05 23:19:26.995666","973a1b74-da12-11e7-b43e-0aae563a0914","97b14740-da12-11e7-9506-0aae563a0914","web",
97,"93b601b6-da12-11e7-b97e-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:18.051","2017-12-05 23:18:18","Administrator","chrome","primary_address_state",,,"inputText","Ohio",,,"Ohio","2017-12-05 23:19:27.420031","2017-12-05 23:19:27.420031","973a1b74-da12-11e7-b43e-0aae563a0914","97b14740-da12-11e7-9506-0aae563a0914","web",
98,"94024cf8-da12-11e7-81b6-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:18.551","2017-12-05 23:18:18","Administrator","chrome","primary_address_postalcode",,,"inputText","32566",,,"32566","2017-12-05 23:19:27.776543","2017-12-05 23:19:27.776543","973a1b74-da12-11e7-b43e-0aae563a0914","97b14740-da12-11e7-9506-0aae563a0914","web",
95,"930e2994-da12-11e7-8dce-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:16.952","2017-12-05 23:18:16","Administrator","chrome","opportunity_amount",,,"inputText","$69.62",,"69.62","$69.62","2017-12-05 23:19:26.598163","2017-12-05 23:19:28.051946","973a1b74-da12-11e7-b43e-0aae563a0914","97b14740-da12-11e7-9506-0aae563a0914","web",
99,"98c43cae-da12-11e7-87cc-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:26.533","2017-12-05 23:18:26","Administrator","chrome","first_name",,,"inputText","Ruth",,,"Ruth","2017-12-05 23:19:28.170797","2017-12-05 23:19:28.170797","9d4356fe-da12-11e7-91a7-0aae563a0914","9db8fb80-da12-11e7-9c6f-0aae563a0914","web",
100,"9910aeac-da12-11e7-9a96-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:27.034","2017-12-05 23:18:27","Administrator","chrome","last_name",,,"inputText","Auer",,,"Auer","2017-12-05 23:19:28.602625","2017-12-05 23:19:28.602625","9d4356fe-da12-11e7-91a7-0aae563a0914","9db8fb80-da12-11e7-9c6f-0aae563a0914","web",
125,"01b196ec-8a67-4e44-acfe-b87c047a4998","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:19:19.5194","2017-12-05 23:19:19","Administrator","Google Chrome",,,,"MOUSE_CLICK","LEFT_MOUSE",,,"","2017-12-05 23:20:12.80312","2017-12-05 23:20:12.80312","488285b8-abeb-4466-9639-c5b47005e70a","77182550-de28-474a-9a11-ac025979903c","win",
126,"cd5ec120-01c7-49cc-ac81-2951b8ee9c78","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:19:29.6883","2017-12-05 23:19:29","Administrator","Google Chrome",,,,"MOUSE_CLICK","LEFT_MOUSE",,,"","2017-12-05 23:20:13.114867","2017-12-05 23:20:13.114867","0b9c5b06-9424-459f-a4d3-cb62391ca6f1","fccdffa4-b02c-478d-a02b-54a8a6c13b8e","win",
101,"995cd286-da12-11e7-b319-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:27.534","2017-12-05 23:18:27","Administrator","chrome","phone_work",,,"inputText","770.452.9243 x9932",,,"770.452.9243 x9932","2017-12-05 23:19:28.98548","2017-12-05 23:19:28.98548","9d4356fe-da12-11e7-91a7-0aae563a0914","9db8fb80-da12-11e7-9c6f-0aae563a0914","web",
102,"99b83858-da12-11e7-9986-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:28.133","2017-12-05 23:18:28","Administrator","chrome","Leads0emailAddress0",,,"inputText","jakob@bogisich.info",,,"jakob@bogisich.info","2017-12-05 23:19:29.438331","2017-12-05 23:19:29.438331","9d4356fe-da12-11e7-91a7-0aae563a0914","9db8fb80-da12-11e7-9c6f-0aae563a0914","web",
104,"9ec9808c-da12-11e7-be6c-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:36.634","2017-12-05 23:18:36","Administrator","chrome","first_name",,,"inputText","Geovany",,,"Geovany","2017-12-05 23:19:30.381673","2017-12-05 23:19:30.381673","a444acd2-da12-11e7-9044-0aae563a0914","a4c415fa-da12-11e7-8c67-0aae563a0914","web",
105,"9f253478-da12-11e7-bda9-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:37.235","2017-12-05 23:18:37","Administrator","chrome","last_name",,,"inputText","Robel",,,"Robel","2017-12-05 23:19:30.807179","2017-12-05 23:19:30.807179","a444acd2-da12-11e7-9044-0aae563a0914","a4c415fa-da12-11e7-8c67-0aae563a0914","web",
106,"9f717f1a-da12-11e7-99b2-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:37.735","2017-12-05 23:18:37","Administrator","chrome","phone_work",,,"inputText","1-897-969-5393",,,"1-897-969-5393","2017-12-05 23:19:31.19271","2017-12-05 23:19:31.19271","a444acd2-da12-11e7-9044-0aae563a0914","a4c415fa-da12-11e7-8c67-0aae563a0914","web",
107,"9fcd0c94-da12-11e7-8bd0-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:38.335","2017-12-05 23:18:38","Administrator","chrome","Leads0emailAddress0",,,"inputText","lawson@howell.info",,,"lawson@howell.info","2017-12-05 23:19:31.596483","2017-12-05 23:19:31.596483","a444acd2-da12-11e7-9044-0aae563a0914","a4c415fa-da12-11e7-8c67-0aae563a0914","web",
109,"a074e4ba-da12-11e7-9ba5-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:39.435","2017-12-05 23:18:39","Administrator","chrome","primary_address_city",,,"inputText","Greenfelderborough",,,"Greenfelderborough","2017-12-05 23:19:32.407341","2017-12-05 23:19:32.407341","a444acd2-da12-11e7-9044-0aae563a0914","a4c415fa-da12-11e7-8c67-0aae563a0914","web",
110,"a0c10846-da12-11e7-bd7f-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:39.934","2017-12-05 23:18:39","Administrator","chrome","primary_address_state",,,"inputText","Nebraska",,,"Nebraska","2017-12-05 23:19:32.767552","2017-12-05 23:19:32.767552","a444acd2-da12-11e7-9044-0aae563a0914","a4c415fa-da12-11e7-8c67-0aae563a0914","web",
111,"a10d537a-da12-11e7-8b95-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:40.434","2017-12-05 23:18:40","Administrator","chrome","primary_address_postalcode",,,"inputText","27598-5671",,,"27598-5671","2017-12-05 23:19:33.116967","2017-12-05 23:19:33.116967","a444acd2-da12-11e7-9044-0aae563a0914","a4c415fa-da12-11e7-8c67-0aae563a0914","web",
112,"a5c6909c-da12-11e7-8f54-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:48.359","2017-12-05 23:18:48","Administrator","chrome","first_name",,,"inputText","Jonas",,,"Jonas","2017-12-05 23:19:33.645469","2017-12-05 23:19:33.645469","ab4ae562-da12-11e7-b3d4-0aae563a0914","abc0fd64-da12-11e7-b9ed-0aae563a0914","web",
113,"a6221d80-da12-11e7-b28e-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:48.959","2017-12-05 23:18:48","Administrator","chrome","last_name",,,"inputText","Kertzmann",,,"Kertzmann","2017-12-05 23:19:33.981172","2017-12-05 23:19:33.981172","ab4ae562-da12-11e7-b3d4-0aae563a0914","abc0fd64-da12-11e7-b9ed-0aae563a0914","web",
114,"a66e41ba-da12-11e7-8af6-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:49.458","2017-12-05 23:18:49","Administrator","chrome","phone_work",,,"inputText","(778) 537-3312 x6525",,,"(778) 537-3312 x6525","2017-12-05 23:19:34.31703","2017-12-05 23:19:34.31703","ab4ae562-da12-11e7-b3d4-0aae563a0914","abc0fd64-da12-11e7-b9ed-0aae563a0914","web",
115,"a6c9f5a6-da12-11e7-b67a-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:50.059","2017-12-05 23:18:50","Administrator","chrome","Leads0emailAddress0",,,"inputText","alysa@mante.co",,,"alysa@mante.co","2017-12-05 23:19:34.654561","2017-12-05 23:19:34.654561","ab4ae562-da12-11e7-b3d4-0aae563a0914","abc0fd64-da12-11e7-b9ed-0aae563a0914","web",
117,"a771f4be-da12-11e7-b21e-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:51.161","2017-12-05 23:18:51","Administrator","chrome","primary_address_city",,,"inputText","Holdenview",,,"Holdenview","2017-12-05 23:19:35.601223","2017-12-05 23:19:35.601223","ab4ae562-da12-11e7-b3d4-0aae563a0914","abc0fd64-da12-11e7-b9ed-0aae563a0914","web",
118,"a7be1900-da12-11e7-8c1f-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:51.659","2017-12-05 23:18:51","Administrator","chrome","primary_address_state",,,"inputText","New York",,,"New York","2017-12-05 23:19:36.025866","2017-12-05 23:19:36.025866","ab4ae562-da12-11e7-b3d4-0aae563a0914","abc0fd64-da12-11e7-b9ed-0aae563a0914","web",
119,"a80a3c8c-da12-11e7-862d-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:18:52.159","2017-12-05 23:18:52","Administrator","chrome","primary_address_postalcode",,,"inputText","35738",,,"35738","2017-12-05 23:19:36.432092","2017-12-05 23:19:36.432092","ab4ae562-da12-11e7-b3d4-0aae563a0914","abc0fd64-da12-11e7-b9ed-0aae563a0914","web",
120,"acd55274-da12-11e7-853c-0aae563a0914","805d36ab-b02f-4f91-862c-702bf66260f7","WIN-L5VDCD2203O","2017-12-05 23:19:00.201","2017-12-05 23:19:00","Administrator","chrome","first_name",,,"inputText","Luz",,,"Luz","2017-12-05 23:19:36.855886","2017-12-05 23:19:36.855886","b1553194-da12-11e7-96b6-0aae563a0914","b1d02dfa-da12-11e7-9de8-0aae563a0914","web",
